"","TIME","GEO","PRODUCT","INDIC_NRG","Value"
"11375","2013","Hungary","Total petroleum products","Exports",118915
"11376","2013","Hungary","Total petroleum products","Gross inland consumption",241478
"11377","2013","Hungary","Gas","Imports",283348
"11378","2013","Hungary","Gas","Exports",50703
"11379","2013","Hungary","Gas","Gross inland consumption",322554
"11380","2013","Hungary","Nuclear heat","Imports",NA
"11381","2013","Hungary","Nuclear heat","Exports",NA
"11382","2013","Hungary","Nuclear heat","Gross inland consumption",166501
"11383","2013","Hungary","Derived heat","Imports",0
"11384","2013","Hungary","Derived heat","Exports",0
"11385","2013","Hungary","Derived heat","Gross inland consumption",0
"11386","2013","Hungary","Renewable energies","Imports",5099
"11387","2013","Hungary","Renewable energies","Exports",13136
"11388","2013","Hungary","Renewable energies","Gross inland consumption",78154
"11389","2013","Hungary","Electrical energy","Imports",59886
"11390","2013","Hungary","Electrical energy","Exports",17129
"11391","2013","Hungary","Electrical energy","Gross inland consumption",42757
"11392","2013","Hungary","Waste (non-renewable)","Imports",90
"11393","2013","Hungary","Waste (non-renewable)","Exports",0
"11394","2013","Hungary","Waste (non-renewable)","Gross inland consumption",3468
"11395","2013","Malta","All products","Imports",95775
"11396","2013","Malta","All products","Exports",6262
"11397","2013","Malta","All products","Gross inland consumption",36663
"11398","2013","Malta","Solid fuels","Imports",NA
"11399","2013","Malta","Solid fuels","Exports",NA
"11400","2013","Malta","Solid fuels","Gross inland consumption",NA
"11401","2013","Malta","Total petroleum products","Imports",95643
"11402","2013","Malta","Total petroleum products","Exports",6262
"11403","2013","Malta","Total petroleum products","Gross inland consumption",36150
"11404","2013","Malta","Gas","Imports",NA
"11405","2013","Malta","Gas","Exports",NA
"11406","2013","Malta","Gas","Gross inland consumption",NA
"11407","2013","Malta","Nuclear heat","Imports",NA
"11408","2013","Malta","Nuclear heat","Exports",NA
"11409","2013","Malta","Nuclear heat","Gross inland consumption",0
"11410","2013","Malta","Derived heat","Imports",0
"11411","2013","Malta","Derived heat","Exports",0
"11412","2013","Malta","Derived heat","Gross inland consumption",0
"11413","2013","Malta","Renewable energies","Imports",132
"11414","2013","Malta","Renewable energies","Exports",0
"11415","2013","Malta","Renewable energies","Gross inland consumption",513
"11416","2013","Malta","Electrical energy","Imports",0
"11417","2013","Malta","Electrical energy","Exports",0
"11418","2013","Malta","Electrical energy","Gross inland consumption",0
"11419","2013","Malta","Waste (non-renewable)","Imports",0
"11420","2013","Malta","Waste (non-renewable)","Exports",0
"11421","2013","Malta","Waste (non-renewable)","Gross inland consumption",0
"11422","2013","Netherlands","All products","Imports",8119006
"11423","2013","Netherlands","All products","Exports",7103776
"11424","2013","Netherlands","All products","Gross inland consumption",3361422
"11425","2013","Netherlands","Solid fuels","Imports",1055202
"11426","2013","Netherlands","Solid fuels","Exports",676100
"11427","2013","Netherlands","Solid fuels","Gross inland consumption",340015
"11428","2013","Netherlands","Total petroleum products","Imports",6103603
"11429","2013","Netherlands","Total petroleum products","Exports",4306598
"11430","2013","Netherlands","Total petroleum products","Gross inland consumption",1342137
"11431","2013","Netherlands","Gas","Imports",809950
"11432","2013","Netherlands","Gas","Exports",2007404
"11433","2013","Netherlands","Gas","Gross inland consumption",1402550
"11434","2013","Netherlands","Nuclear heat","Imports",NA
"11435","2013","Netherlands","Nuclear heat","Exports",NA
"11436","2013","Netherlands","Nuclear heat","Gross inland consumption",31223
"11437","2013","Netherlands","Derived heat","Imports",0
"11438","2013","Netherlands","Derived heat","Exports",0
"11439","2013","Netherlands","Derived heat","Gross inland consumption",0
"11440","2013","Netherlands","Renewable energies","Imports",23435
"11441","2013","Netherlands","Renewable energies","Exports",58438
"11442","2013","Netherlands","Renewable energies","Gross inland consumption",146554
"11443","2013","Netherlands","Electrical energy","Imports",119707
"11444","2013","Netherlands","Electrical energy","Exports",54054
"11445","2013","Netherlands","Electrical energy","Gross inland consumption",65653
"11446","2013","Netherlands","Waste (non-renewable)","Imports",7109
"11447","2013","Netherlands","Waste (non-renewable)","Exports",1182
"11448","2013","Netherlands","Waste (non-renewable)","Gross inland consumption",33291
"11449","2013","Austria","All products","Imports",1191272
"11450","2013","Austria","All products","Exports",321233
"11451","2013","Austria","All products","Gross inland consumption",1410722
"11452","2013","Austria","Solid fuels","Imports",130969
"11453","2013","Austria","Solid fuels","Exports",56
"11454","2013","Austria","Solid fuels","Gross inland consumption",139101
"11455","2013","Austria","Total petroleum products","Imports",572690
"11456","2013","Austria","Total petroleum products","Exports",104074
"11457","2013","Austria","Total petroleum products","Gross inland consumption",505861
"11458","2013","Austria","Gas","Imports",357004
"11459","2013","Austria","Gas","Exports",136146
"11460","2013","Austria","Gas","Gross inland consumption",295610
"11461","2013","Austria","Nuclear heat","Imports",NA
"11462","2013","Austria","Nuclear heat","Exports",NA
"11463","2013","Austria","Nuclear heat","Gross inland consumption",0
"11464","2013","Austria","Derived heat","Imports",0
"11465","2013","Austria","Derived heat","Exports",0
"11466","2013","Austria","Derived heat","Gross inland consumption",0
"11467","2013","Austria","Renewable energies","Imports",40753
"11468","2013","Austria","Renewable energies","Exports",17277
"11469","2013","Austria","Renewable energies","Gross inland consumption",416705
"11470","2013","Austria","Electrical energy","Imports",89856
"11471","2013","Austria","Electrical energy","Exports",63680
"11472","2013","Austria","Electrical energy","Gross inland consumption",26176
"11473","2013","Austria","Waste (non-renewable)","Imports",0
"11474","2013","Austria","Waste (non-renewable)","Exports",0
"11475","2013","Austria","Waste (non-renewable)","Gross inland consumption",27270
"11476","2013","Poland","All products","Imports",1895581
"11477","2013","Poland","All products","Exports",841929
"11478","2013","Poland","All products","Gross inland consumption",4102461
"11479","2013","Poland","Solid fuels","Imports",270282
"11480","2013","Poland","Solid fuels","Exports",499878
"11481","2013","Poland","Solid fuels","Gross inland consumption",2217207
"11482","2013","Poland","Total petroleum products","Imports",1159900
"11483","2013","Poland","Total petroleum products","Exports",288439
"11484","2013","Poland","Total petroleum products","Gross inland consumption",948728
"11485","2013","Poland","Gas","Imports",429951
"11486","2013","Poland","Gas","Exports",3224
"11487","2013","Poland","Gas","Gross inland consumption",575158
"11488","2013","Poland","Nuclear heat","Imports",NA
"11489","2013","Poland","Nuclear heat","Exports",NA
"11490","2013","Poland","Nuclear heat","Gross inland consumption",0
"11491","2013","Poland","Derived heat","Imports",0
"11492","2013","Poland","Derived heat","Exports",0
"11493","2013","Poland","Derived heat","Gross inland consumption",0
"11494","2013","Poland","Renewable energies","Imports",7365
"11495","2013","Poland","Renewable energies","Exports",6029
"11496","2013","Poland","Renewable energies","Gross inland consumption",358761
"11497","2013","Poland","Electrical energy","Imports",28084
"11498","2013","Poland","Electrical energy","Exports",44359
"11499","2013","Poland","Electrical energy","Gross inland consumption",-16276
"11500","2013","Poland","Waste (non-renewable)","Imports",0
"11501","2013","Poland","Waste (non-renewable)","Exports",0
"11502","2013","Poland","Waste (non-renewable)","Gross inland consumption",18883
"11503","2013","Portugal","All products","Imports",967850
"11504","2013","Portugal","All products","Exports",270237
"11505","2013","Portugal","All products","Gross inland consumption",937032
"11506","2013","Portugal","Solid fuels","Imports",105871
"11507","2013","Portugal","Solid fuels","Exports",0
"11508","2013","Portugal","Solid fuels","Gross inland consumption",110950
"11509","2013","Portugal","Total petroleum products","Imports",669093
"11510","2013","Portugal","Total petroleum products","Exports",234751
"11511","2013","Portugal","Total petroleum products","Gross inland consumption",429818
"11512","2013","Portugal","Gas","Imports",159639
"11513","2013","Portugal","Gas","Exports",0
"11514","2013","Portugal","Gas","Gross inland consumption",157251
"11515","2013","Portugal","Nuclear heat","Imports",NA
"11516","2013","Portugal","Nuclear heat","Exports",NA
"11517","2013","Portugal","Nuclear heat","Gross inland consumption",0
"11518","2013","Portugal","Derived heat","Imports",0
"11519","2013","Portugal","Derived heat","Exports",0
"11520","2013","Portugal","Derived heat","Gross inland consumption",0
"11521","2013","Portugal","Renewable energies","Imports",2999
"11522","2013","Portugal","Renewable energies","Exports",16319
"11523","2013","Portugal","Renewable energies","Gross inland consumption",221922
"11524","2013","Portugal","Electrical energy","Imports",29160
"11525","2013","Portugal","Electrical energy","Exports",19166
"11526","2013","Portugal","Electrical energy","Gross inland consumption",9994
"11527","2013","Portugal","Waste (non-renewable)","Imports",1087
"11528","2013","Portugal","Waste (non-renewable)","Exports",0
"11529","2013","Portugal","Waste (non-renewable)","Gross inland consumption",7098
"11530","2013","Romania","All products","Imports",442804
"11531","2013","Romania","All products","Exports",190795
"11532","2013","Romania","All products","Gross inland consumption",1357682
"11533","2013","Romania","Solid fuels","Imports",45636
"11534","2013","Romania","Solid fuels","Exports",178
"11535","2013","Romania","Solid fuels","Gross inland consumption",240949
"11536","2013","Romania","Total petroleum products","Imports",330344
"11537","2013","Romania","Total petroleum products","Exports",164691
"11538","2013","Romania","Total petroleum products","Gross inland consumption",352459
"11539","2013","Romania","Gas","Imports",48786
"11540","2013","Romania","Gas","Exports",0
"11541","2013","Romania","Gas","Gross inland consumption",411937
"11542","2013","Romania","Nuclear heat","Imports",NA
"11543","2013","Romania","Nuclear heat","Exports",NA
"11544","2013","Romania","Nuclear heat","Gross inland consumption",125474
"11545","2013","Romania","Derived heat","Imports",0
"11546","2013","Romania","Derived heat","Exports",0
"11547","2013","Romania","Derived heat","Gross inland consumption",0
"11548","2013","Romania","Renewable energies","Imports",8184
"11549","2013","Romania","Renewable energies","Exports",8815
"11550","2013","Romania","Renewable energies","Gross inland consumption",232404
"11551","2013","Romania","Electrical energy","Imports",9853
"11552","2013","Romania","Electrical energy","Exports",17111
"11553","2013","Romania","Electrical energy","Gross inland consumption",-7258
"11554","2013","Romania","Waste (non-renewable)","Imports",0
"11555","2013","Romania","Waste (non-renewable)","Exports",0
"11556","2013","Romania","Waste (non-renewable)","Gross inland consumption",1716
"11557","2013","Slovenia","All products","Imports",207902
"11558","2013","Slovenia","All products","Exports",71842
"11559","2013","Slovenia","All products","Gross inland consumption",287424
"11560","2013","Slovenia","Solid fuels","Imports",11176
"11561","2013","Slovenia","Solid fuels","Exports",183
"11562","2013","Slovenia","Solid fuels","Gross inland consumption",56562
"11563","2013","Slovenia","Total petroleum products","Imports",138337
"11564","2013","Slovenia","Total petroleum products","Exports",39939
"11565","2013","Slovenia","Total petroleum products","Gross inland consumption",98689
"11566","2013","Slovenia","Gas","Imports",28858
